attemptIndex,finalStatus,categoryId,prefabName,biome,supportCellType,cellX,cellY,worldPosX,worldPosY,worldPosZ,rotEulerX,rotEulerY,rotEulerZ,scaleX,scaleY,scaleZ,supportCenterX,supportCenterY,supportCenterZ,yOffsetApplied,distanceToSpawn,distanceToExit,boundsCenterX,boundsCenterY,boundsCenterZ,boundsSizeX,boundsSizeY,boundsSizeZ,boundsMinX,boundsMinY,boundsMinZ,boundsMaxX,boundsMaxY,boundsMaxZ,maxDimension,rendererCount,initScaleX,initScaleY,initScaleZ,scaleAfterMultX,scaleAfterMultY,scaleAfterMultZ,scaleAfterClampX,scaleAfterClampY,scaleAfterClampZ,wasBoundsClamped,clampRatio,categorySizeCap,prefabForwardX,prefabForwardY,prefabForwardZ,prefabUpX,prefabUpY,prefabUpZ,firstRendPosX,firstRendPosY,firstRendPosZ,firstRendRotX,firstRendRotY,firstRendRotZ,estimatedTouchesGround,supportRenderMode,supportVisualType,supportObjectName
1526,skip_chance,Debris,,Foret,Couloir,16,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,42.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Corridor_16_7_Tile
1527,skip_chance,Buissons,,Foret,Sol,16,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Floor_16_8_Tile
1528,skip_chance,Herbe,,Foret,Sol,16,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Floor_16_8_Tile
1529,skip_chance,Fleurs,,Foret,Sol,16,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Floor_16_8_Tile
1530,skip_chance,RochesTendres,,Foret,Sol,16,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Floor_16_8_Tile
1531,skip_chance,Champignons,,Foret,Sol,16,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Floor_16_8_Tile
1532,skip_chance,Troncs,,Foret,Sol,16,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Floor_16_8_Tile
1533,skip_chance,Feuillage,,Foret,Sol,16,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Floor_16_8_Tile
1534,skip_chance,Debris,,Foret,Sol,16,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Floor_16_8_Tile
1535,skip_chance,Buissons,,Foret,Sol,16,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,54.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Floor_16_9_Tile
1536,skip_chance,Herbe,,Foret,Sol,16,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,54.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Floor_16_9_Tile
1537,placed,Fleurs,Flower_29,Foret,Sol,16,9,97.01,0.00,54.65,0.00,176.95,0.00,1.54,1.54,1.54,96.00,0.00,54.00,0.00,73.68,94.58,97.18,1.00,54.46,1.50,2.00,0.65,96.43,0.00,54.13,97.93,2.00,54.79,2.00,1,100.00,100.00,100.00,20.00,20.00,20.00,1.54,1.54,1.54,1,0.08,2.00,0.05,0.00,-1.00,0.00,1.00,0.00,97.01,0.00,54.65,0.00,176.95,0.00,1,realGround_prefab,PandaMat,Floor_16_9_Tile
1538,skip_chance,RochesTendres,,Foret,Sol,16,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,54.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Floor_16_9_Tile
1539,skip_chance,Champignons,,Foret,Sol,16,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,54.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Floor_16_9_Tile
1540,skip_chance,Troncs,,Foret,Sol,16,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,54.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Floor_16_9_Tile
1541,skip_chance,Feuillage,,Foret,Sol,16,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,54.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Floor_16_9_Tile
1542,skip_chance,Debris,,Foret,Sol,16,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,54.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Floor_16_9_Tile
1543,skip_chance,Buissons,,Foret,Sol,16,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Floor_16_10_Tile
1544,placed,Herbe,Grass_25,Foret,Sol,16,10,96.90,0.00,60.15,0.00,264.69,0.00,2.46,2.46,2.46,96.00,0.00,60.00,0.00,76.05,89.36,97.01,0.19,60.22,1.91,0.67,2.00,96.06,-0.14,59.22,97.96,0.53,61.22,2.00,1,100.00,100.00,100.00,20.00,20.00,20.00,2.46,2.46,2.46,1,0.11,2.00,-1.00,0.00,-0.09,0.00,1.00,0.00,96.90,0.00,60.15,0.00,264.69,0.00,1,realGround_prefab,PandaMat,Floor_16_10_Tile
1545,skip_chance,Fleurs,,Foret,Sol,16,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Floor_16_10_Tile
1546,skip_chance,RochesTendres,,Foret,Sol,16,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Floor_16_10_Tile
1547,skip_chance,Champignons,,Foret,Sol,16,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Floor_16_10_Tile
1548,skip_chance,Troncs,,Foret,Sol,16,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Floor_16_10_Tile
1549,skip_chance,Feuillage,,Foret,Sol,16,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Floor_16_10_Tile
1550,skip_chance,Debris,,Foret,Sol,16,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Floor_16_10_Tile
1551,skip_chance,Herbe,,Foret,Couloir,16,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,66.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Corridor_16_11_Tile
1552,skip_chance,RochesTendres,,Foret,Couloir,16,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,66.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Corridor_16_11_Tile
1553,skip_chance,Debris,,Foret,Couloir,16,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,66.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Corridor_16_11_Tile
1554,skip_chance,Herbe,,Prairie,Couloir,16,12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Corridor_16_12_Tile
1555,skip_chance,RochesTendres,,Prairie,Couloir,16,12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Corridor_16_12_Tile
1556,skip_chance,Debris,,Prairie,Couloir,16,12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Corridor_16_12_Tile
1557,skip_chance,Herbe,,Prairie,Couloir,16,13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,78.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Corridor_16_13_Tile
1558,skip_chance,RochesTendres,,Prairie,Couloir,16,13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,78.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Corridor_16_13_Tile
1559,skip_chance,Debris,,Prairie,Couloir,16,13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,78.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Corridor_16_13_Tile
1560,skip_chance,RochesDures,,Rocailleux,Sol,16,14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,84.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Floor_16_14_Tile
1561,skip_chance,RochesTendres,,Rocailleux,Sol,16,14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,84.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Floor_16_14_Tile
1562,skip_chance,Minerais,,Rocailleux,Sol,16,14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,84.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Floor_16_14_Tile
1563,skip_chance,Gemmes,,Rocailleux,Sol,16,14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,84.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Floor_16_14_Tile
1564,placed,Debris,Bones_02,Rocailleux,Sol,16,14,94.76,0.00,84.55,0.00,178.04,0.00,1.43,1.43,1.43,96.00,0.00,84.00,0.00,88.65,66.04,94.75,0.94,84.74,0.49,2.00,0.94,94.51,-0.06,84.28,95.00,1.94,85.21,2.00,1,100.00,100.00,100.00,18.00,18.00,18.00,1.43,1.43,1.43,1,0.08,2.00,0.03,0.00,-1.00,0.00,1.00,0.00,94.76,0.00,84.55,0.00,178.04,0.00,1,realGround_prefab,PandaMat,Floor_16_14_Tile
1565,skip_chance,RochesDures,,Rocailleux,Sol,16,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Floor_16_15_Tile
1566,skip_chance,RochesTendres,,Rocailleux,Sol,16,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Floor_16_15_Tile
1567,skip_chance,Minerais,,Rocailleux,Sol,16,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Floor_16_15_Tile
1568,skip_chance,Gemmes,,Rocailleux,Sol,16,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Floor_16_15_Tile
1569,skip_chance,Debris,,Rocailleux,Sol,16,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Floor_16_15_Tile
1570,skip_chance,RochesDures,,Rocailleux,Sol,16,16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,96.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Floor_16_16_Tile
1571,skip_chance,RochesTendres,,Rocailleux,Sol,16,16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,96.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Floor_16_16_Tile
1572,skip_chance,Minerais,,Rocailleux,Sol,16,16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,96.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Floor_16_16_Tile
1573,skip_chance,Gemmes,,Rocailleux,Sol,16,16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,96.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Floor_16_16_Tile
1574,skip_chance,Debris,,Rocailleux,Sol,16,16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,96.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Floor_16_16_Tile
1575,skip_chance,RochesDures,,Rocailleux,Sol,16,17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,0.00,102.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,realGround_prefab,PandaMat,Floor_16_17_Tile
